density,coh,fric,height,angle,factor
20,600,35,200,50,1.988
20,600,40,200,50,2.183
20,600,45,200,50,2.402
20,600,50,200,50,2.649
23,10,15,200,50,0.3
23,10,20,200,50,0.391
23,10,25,200,50,0.487
23,10,30,200,50,0.589
23,10,35,200,50,0.7
23,10,40,200,50,0.824
23,10,45,200,50,0.97
23,10,50,200,50,1.131
23,20,15,200,50,0.334
23,20,20,200,50,0.43
23,20,25,200,50,0.53
23,20,30,200,50,0.636
23,20,35,200,50,0.751
23,20,40,200,50,0.882
23,20,45,200,50,1.021
23,20,50,200,50,1.195
23,50,15,200,50,0.41
23,50,20,200,50,0.514
23,50,25,200,50,0.623
23,50,30,200,50,0.739
23,50,35,200,50,0.862
23,50,40,200,50,0.999
23,50,45,200,50,1.15
23,50,50,200,50,1.337
23,100,15,200,50,0.504
23,100,20,200,50,0.62
23,100,25,200,50,0.74
23,100,30,200,50,0.864
23,100,35,200,50,0.998
23,100,40,200,50,1.14
23,100,45,200,50,1.309
23,100,50,200,50,1.504
23,200,15,200,50,0.669
23,200,20,200,50,0.793
23,200,25,200,50,0.922
23,200,30,200,50,1.056
23,200,35,200,50,1.204
23,200,40,200,50,1.366
23,200,45,200,50,1.548
23,200,50,200,50,1.761
23,300,15,200,50,0.812
23,300,20,200,50,0.949
23,300,25,200,50,1.084
23,300,30,200,50,1.227
23,300,35,200,50,1.38
23,300,40,200,50,1.553
23,300,45,200,50,1.747
23,300,50,200,50,1.971
23,400,15,200,50,0.951
23,400,20,200,50,1.092
23,400,25,200,50,1.237
23,400,30,200,50,1.389
23,400,35,200,50,1.546
23,400,40,200,50,1.724
23,400,45,200,50,1.923
23,400,50,200,50,2.161
23,500,15,200,50,1.09
23,500,20,200,50,1.231
23,500,25,200,50,1.381
23,500,30,200,50,1.539
23,500,35,200,50,1.708
23,500,40,200,50,1.888
23,500,45,200,50,2.092
23,500,50,200,50,2.333
23,600,15,200,50,1.227
23,600,20,200,50,1.371
23,600,25,200,50,1.52
23,600,30,200,50,1.685
23,600,35,200,50,1.856
23,600,40,200,50,1.856
23,600,45,200,50,2.256
23,600,50,200,50,2.502
26,10,15,200,50,0.295
26,10,20,200,50,0.386
26,10,25,200,50,0.479
26,10,30,200,50,0.58
26,10,35,200,50,0.693
26,10,40,200,50,0.816
26,10,45,200,50,0.959
26,10,50,200,50,1.122
26,20,15,200,50,0.327
26,20,20,200,50,0.422
26,20,25,200,50,0.521
26,20,30,200,50,0.626
26,20,35,200,50,0.741
26,20,40,200,50,0.87
26,20,45,200,50,1.009
26,20,50,200,50,1.182
26,50,15,200,50,0.397
26,50,20,200,50,0.499
26,50,25,200,50,0.607
26,50,30,200,50,0.72
26,50,35,200,50,0.845
26,50,40,200,50,0.98
26,50,45,200,50,1.129
26,50,50,200,50,1.314
26,100,15,200,50,1.314
26,100,20,200,50,0.598
26,100,25,200,50,0.714
26,100,30,200,50,0.837
26,100,35,200,50,0.969
26,100,40,200,50,1.111
26,100,45,200,50,1.275
26,100,50,200,50,1.47
26,200,15,200,50,0.633
26,200,20,200,50,0.755
26,200,25,200,50,0.882
26,200,30,200,50,1.015
26,200,35,200,50,1.159
26,200,40,200,50,1.32
26,200,45,200,50,1.496
26,200,50,200,50,1.709
26,300,15,200,50,0.764
26,300,20,200,50,0.899
26,300,25,200,50,1.029
26,300,30,200,50,1.169
26,300,35,200,50,1.321
26,300,40,200,50,1.493
26,300,45,200,50,1.679
26,300,50,200,50,1.679
26,400,15,200,50,0.888
26,400,20,200,50,1.027
26,400,25,200,50,1.169
26,400,30,200,50,1.315
26,400,35,200,50,1.471
26,400,40,200,50,1.645
26,400,45,200,50,1.843
26,400,50,200,50,2.076
26,500,15,200,50,1.01
26,500,20,200,50,1.151
26,500,25,200,50,1.299
26,500,30,200,50,1.454
26,500,35,200,50,1.616
26,500,40,200,50,1.793
26,500,45,200,50,1.996
26,500,50,200,50,2.234
26,600,15,200,50,1.133
26,600,20,200,50,1.274
26,600,25,200,50,1.424
26,600,30,200,50,1.584
26,600,35,200,50,1.755
26,600,40,200,50,1.938
26,600,45,200,50,2.143
26,600,50,200,50,2.386
29,10,15,200,50,0.291
29,10,20,200,50,0.382
29,10,25,200,50,0.473
29,10,30,200,50,0.574
29,10,35,200,50,0.687
29,10,40,200,50,0.81
29,10,45,200,50,0.953
29,10,50,200,50,1.115
29,20,15,200,50,0.321
29,20,20,200,50,0.415
29,20,25,200,50,0.513
29,20,30,200,50,0.618
29,20,35,200,50,0.732
29,20,40,200,50,0.732
29,20,45,200,50,1.001
29,20,50,200,50,1.171
29,50,15,200,50,0.387
29,50,20,200,50,0.488
29,50,25,200,50,0.488
29,50,30,200,50,0.706
29,50,35,200,50,0.829
29,50,40,200,50,0.965
29,50,45,200,50,1.113
29,50,50,200,50,1.294
29,100,15,200,50,0.468
29,100,20,200,50,0.581
29,100,25,200,50,0.694
29,100,30,200,50,0.815
29,100,35,200,50,0.945
29,100,40,200,50,1.084
29,100,45,200,50,1.248
29,100,50,200,50,1.442
29,200,15,200,50,0.603
29,200,20,200,50,0.725
29,200,25,200,50,0.851
29,200,30,200,50,0.851
29,200,35,200,50,1.122
29,200,40,200,50,1.279
29,200,45,200,50,1.456
29,200,50,200,50,1.663
29,300,15,200,50,0.724
29,300,20,200,50,0.854
29,300,25,200,50,0.986
29,300,30,200,50,1.122
29,300,35,200,50,1.274
29,300,40,200,50,1.44
29,300,45,200,50,1.626
29,300,50,200,50,1.845
29,400,15,200,50,0.837
29,400,20,200,50,0.975
29,400,25,200,50,1.113
29,400,30,200,50,1.255
29,400,35,200,50,1.41
29,400,40,200,50,1.582
29,400,45,200,50,1.78
29,400,50,200,50,2.005
29,500,15,200,50,0.947
29,500,20,200,50,1.087
29,500,25,200,50,1.232
29,500,30,200,50,1.384
29,500,35,200,50,1.541
29,500,40,200,50,1.719
29,500,45,200,50,1.917
29,500,50,200,50,2.155
29,600,15,200,50,1.057
29,600,20,200,50,1.198
29,600,25,200,50,1.348
29,600,30,200,50,1.503
29,600,35,200,50,1.67
29,600,40,200,50,1.848
29,600,45,200,50,2.053
29,600,50,200,50,2.291
32,10,15,200,50,0.288
32,10,20,200,50,0.378
32,10,25,200,50,0.469
32,10,30,200,50,0.57
32,10,35,200,50,0.682
32,10,40,200,50,0.804
32,10,45,200,50,0.948
32,10,50,200,50,1.109
32,20,15,200,50,0.316
32,20,20,200,50,0.41
32,20,25,200,50,0.507
32,20,30,200,50,0.611
32,20,35,200,50,0.724
32,20,40,200,50,0.852
32,20,45,200,50,0.997
32,20,50,200,50,1.162
32,50,15,200,50,0.379
32,50,20,200,50,0.478
32,50,25,200,50,0.583
32,50,30,200,50,0.695
32,50,35,200,50,0.816
32,50,40,200,50,0.95
32,50,45,200,50,1.097
32,50,50,200,50,1.278
32,100,15,200,50,0.454
32,100,20,200,50,0.565
32,100,25,200,50,0.678
32,100,30,200,50,0.797
32,100,35,200,50,0.926
32,100,40,200,50,1.063
32,100,45,200,50,1.226
32,100,50,200,50,1.417
32,200,15,200,50,0.579
32,200,20,200,50,0.698
32,200,25,200,50,0.826
32,200,30,200,50,0.955
32,200,35,200,50,1.092
32,200,40,200,50,1.245
32,200,45,200,50,1.421
32,200,50,200,50,1.625
32,300,15,200,50,0.691
32,300,20,200,50,0.818
32,300,25,200,50,0.949
32,300,30,200,50,1.084
32,300,35,200,50,1.234
32,300,40,200,50,1.396
32,300,45,200,50,1.582
32,300,50,200,50,1.795
32,400,15,200,50,0.795
32,400,20,200,50,0.931
32,400,25,200,50,1.064
32,400,30,200,50,1.205
32,400,35,200,50,1.359
32,400,40,200,50,1.531
32,400,45,200,50,1.722
32,400,50,200,50,1.947
32,500,15,200,50,0.895
32,500,20,200,50,1.035
32,500,25,200,50,1.177
32,500,30,200,50,1.324
32,500,35,200,50,1.48
32,500,40,200,50,1.655
32,500,45,200,50,1.853
32,500,50,200,50,2.087
32,600,15,200,50,0.996
32,600,20,200,50,1.135
32,600,25,200,50,1.282
32,600,30,200,50,1.438
32,600,35,200,50,1.597
32,600,40,200,50,1.775
32,600,45,200,50,1.977
32,600,50,200,50,2.215
17,10,15,200,55,0.278
17,10,20,200,55,0.359
17,10,25,200,55,0.443
17,10,30,200,55,0.533
17,10,35,200,55,0.629
17,10,40,200,55,0.737
17,10,45,200,55,0.862
17,10,50,200,55,1.001
17,20,15,200,55,0.32
17,20,20,200,55,0.404
17,20,25,200,55,0.494
17,20,30,200,55,0.588
17,20,35,200,55,0.69
17,20,40,200,55,0.805
17,20,45,200,55,0.805
17,20,50,200,55,1.075
17,50,15,200,55,0.409
17,50,20,200,55,0.506
17,50,25,200,55,0.605
17,50,30,200,55,0.709
17,50,35,200,55,0.822
17,50,40,200,55,0.946
17,50,45,200,55,1.079
17,50,50,200,55,1.242
17,100,15,200,55,0.521
17,100,20,200,55,0.631
17,100,25,200,55,0.742
17,100,30,200,55,0.856
17,100,35,200,55,0.984
17,100,40,200,55,1.112
17,100,45,200,55,1.264
17,100,50,200,55,1.441
17,200,15,200,55,0.718
17,200,20,200,55,0.836
17,200,25,200,55,0.959
17,200,30,200,55,1.085
17,200,35,200,55,1.225
17,200,40,200,55,1.376
17,200,45,200,55,1.549
17,200,50,200,55,1.743
17,300,15,200,55,0.898
17,300,20,200,55,1.026
17,300,25,200,55,1.154
17,300,30,200,55,1.289
17,300,35,200,55,1.435
17,300,40,200,55,1.597
17,300,45,200,55,1.784
17,300,50,200,55,1.992
17,400,15,200,55,1.067
17,400,20,200,55,1.204
17,400,25,200,55,1.343
17,400,30,200,55,1.485
17,400,35,200,55,1.636
17,400,40,200,55,1.802
17,400,45,200,55,1.993
17,400,50,200,55,2.214
17,500,15,200,55,1.239
17,500,20,200,55,1.376
17,500,25,200,55,1.521
17,500,30,200,55,1.67
17,500,35,200,55,1.83
17,500,40,200,55,2.001
17,500,45,200,55,2.001
17,500,50,200,55,2.423
17,600,15,200,55,1.411
17,600,20,200,55,1.547
17,600,25,200,55,1.694
17,600,30,200,55,1.848
17,600,35,200,55,2.015
17,600,40,200,55,2.194
17,600,45,200,55,2.393
17,600,50,200,55,2.393
20,10,15,200,55,0.271
20,10,20,200,55,0.35
20,10,25,200,55,0.434
20,10,30,200,55,0.522
20,10,35,200,55,0.618
20,10,40,200,55,0.726
20,10,45,200,55,0.849
20,10,50,200,55,0.995
20,20,15,200,55,0.309
20,20,20,200,55,0.393
20,20,25,200,55,0.48
20,20,30,200,55,0.573
20,20,35,200,55,0.673
20,20,40,200,55,0.785
20,20,45,200,55,0.915
20,20,50,200,55,1.054
20,50,15,200,55,0.388
20,50,20,200,55,0.483
20,50,25,200,55,0.581
20,50,30,200,55,0.684
20,50,35,200,55,0.792
20,50,40,200,55,0.915
20,50,45,200,55,1.044
20,50,50,200,55,1.206
20,100,15,200,55,0.49
20,100,20,200,55,0.596
20,100,25,200,55,0.704
20,100,30,200,55,0.817
20,100,35,200,55,0.817
20,100,40,200,55,1.064
20,100,45,200,55,1.213
20,100,50,200,55,1.389
20,200,15,200,55,1.389
20,200,20,200,55,0.777
20,200,25,200,55,0.897
20,200,30,200,55,1.023
20,200,35,200,55,1.155
20,200,40,200,55,1.305
20,200,45,200,55,1.305
20,200,50,200,55,1.663
20,300,15,200,55,0.817
20,300,20,200,55,0.943
20,300,25,200,55,1.065
20,300,30,200,55,1.199
20,300,35,200,55,1.199
20,300,40,200,55,1.503
20,300,45,200,55,1.68
20,300,50,200,55,1.886
20,400,15,200,55,0.965
20,400,20,200,55,1.096
20,400,25,200,55,1.231
20,400,30,200,55,1.369
20,400,35,200,55,1.516
20,400,40,200,55,1.681
20,400,45,200,55,1.868
20,400,50,200,55,2.085
20,500,15,200,55,1.11
20,500,20,200,55,1.248
20,500,25,200,55,1.387
20,500,30,200,55,1.533
20,500,35,200,55,1.685
20,500,40,200,55,1.851
20,500,45,200,55,2.045
20,500,50,200,55,2.267
20,600,15,200,55,1.256
20,600,20,200,55,1.393
20,600,25,200,55,1.538
20,600,30,200,55,1.688
20,600,35,200,55,1.849
20,600,40,200,55,2.021
20,600,45,200,55,2.214
20,600,50,200,55,2.444
23,10,15,200,55,0.265
23,10,20,200,55,0.344
23,10,25,200,55,0.427
23,10,30,200,55,0.511
23,10,35,200,55,0.607
23,10,40,200,55,0.716
23,10,45,200,55,0.836
23,10,50,200,55,0.982
23,20,15,200,55,0.301
23,20,20,200,55,0.382
23,20,25,200,55,0.469
23,20,30,200,55,0.561
23,20,35,200,55,0.66
23,20,40,200,55,0.771
23,20,45,200,55,0.897
23,20,50,200,55,1.037
23,50,15,200,55,0.373
23,50,20,200,55,0.467
23,50,25,200,55,0.563
23,50,30,200,55,0.663
23,50,35,200,55,0.77
23,50,40,200,55,0.77
23,50,45,200,55,1.018
23,50,50,200,55,1.179
23,100,15,200,55,0.466
23,100,20,200,55,0.571
23,100,25,200,55,0.676
23,100,30,200,55,0.786
23,100,35,200,55,0.904
23,100,40,200,55,1.026
23,100,45,200,55,1.176
23,100,50,200,55,1.344
23,200,15,200,55,0.618
23,200,20,200,55,0.731
23,200,25,200,55,0.851
23,200,30,200,55,0.974
23,200,35,200,55,1.102
23,200,40,200,55,1.247
23,200,45,200,55,1.411
23,200,50,200,55,1.596
23,300,15,200,55,0.758
23,300,20,200,55,0.879
23,300,25,200,55,1.001
23,300,30,200,55,1.13
23,300,35,200,55,1.272
23,300,40,200,55,1.427
23,300,45,200,55,1.602
23,300,50,200,55,1.801
23,400,15,200,55,0.89
23,400,20,200,55,1.018
23,400,25,200,55,1.146
23,400,30,200,55,1.28
23,400,35,200,55,1.426
23,400,40,200,55,1.588
23,400,45,200,55,1.775
23,400,50,200,55,1.981
23,500,15,200,55,1.015
23,500,20,200,55,1.15
23,500,25,200,55,1.288
23,500,30,200,55,1.426
23,500,35,200,55,1.575
23,500,40,200,55,1.741
23,500,45,200,55,1.929
23,500,50,200,55,2.151
23,600,15,200,55,1.142
23,600,20,200,55,1.279
23,600,25,200,55,1.42
23,600,30,200,55,1.568
23,600,35,200,55,1.721
23,600,40,200,55,1.888
23,600,45,200,55,2.082
23,600,50,200,55,2.305
26,10,15,200,55,0.26
26,10,20,200,55,0.339
26,10,25,200,55,0.421
26,10,30,200,55,0.505
26,10,35,200,55,0.6
26,10,40,200,55,0.708
26,10,45,200,55,0.828
26,10,50,200,55,0.975
26,20,15,200,55,0.294
26,20,20,200,55,0.374
26,20,25,200,55,0.461
26,20,30,200,55,0.551
26,20,35,200,55,0.65
26,20,40,200,55,0.759
26,20,45,200,55,0.885
26,20,50,200,55,1.023
26,50,15,200,55,0.361
26,50,20,200,55,0.453
26,50,25,200,55,0.548
26,50,30,200,55,0.646
26,50,35,200,55,0.754
26,50,40,200,55,0.869
26,50,45,200,55,1
26,50,50,200,55,1.153
26,100,15,200,55,0.446
26,100,20,200,55,0.548
26,100,25,200,55,0.651
26,100,30,200,55,0.761
26,100,35,200,55,0.876
26,100,40,200,55,1
26,100,45,200,55,1.142
26,100,50,200,55,1.309
26,200,15,200,55,0.583
26,200,20,200,55,0.696
26,200,25,200,55,0.813
26,200,30,200,55,0.934
26,200,35,200,55,1.059
26,200,40,200,55,1.2
26,200,45,200,55,1.361
26,200,50,200,55,1.545
26,300,15,200,55,0.711
26,300,20,200,55,0.829
26,300,25,200,55,0.952
26,300,30,200,55,1.077
26,300,35,200,55,1.216
26,300,40,200,55,1.367
26,300,45,200,55,1.539
26,300,50,200,55,1.733
26,400,15,200,55,0.828
26,400,20,200,55,0.956
26,400,25,200,55,1.08
26,400,30,200,55,1.212
26,400,35,200,55,1.355
26,400,40,200,55,1.517
26,400,45,200,55,1.695
26,400,50,200,55,1.902
26,500,15,200,55,0.943
26,500,20,200,55,1.073
26,500,25,200,55,1.206
26,500,30,200,55,1.343
26,500,35,200,55,1.489
26,500,40,200,55,1.653
26,500,45,200,55,1.84
26,500,50,200,55,2.055
26,600,15,200,55,1.054
26,600,20,200,55,1.19
26,600,25,200,55,1.328
26,600,30,200,55,1.47
26,600,35,200,55,1.621
26,600,40,200,55,1.786
26,600,45,200,55,1.977
26,600,50,200,55,2.198
29,10,15,200,55,0.256
29,10,20,200,55,0.335
29,10,25,200,55,0.414
29,10,30,200,55,0.5
29,10,35,200,55,0.594
29,10,40,200,55,0.702
29,10,45,200,55,0.822
29,10,50,200,55,0.966
29,20,15,200,55,0.288
29,20,20,200,55,0.368
29,20,25,200,55,0.453
29,20,30,200,55,0.543
29,20,35,200,55,0.641
29,20,40,200,55,0.749
29,20,45,200,55,0.876
29,20,50,200,55,1.011
29,50,15,200,55,0.351
29,50,20,200,55,0.442
29,50,25,200,55,0.535
29,50,30,200,55,0.632
29,50,35,200,55,0.738
29,50,40,200,55,0.853
29,50,45,200,55,0.989
29,50,50,200,55,1.133
29,100,15,200,55,0.43
29,100,20,200,55,0.529
29,100,25,200,55,0.631
29,100,30,200,55,0.738
29,100,35,200,55,0.853
29,100,40,200,55,0.98
29,100,45,200,55,1.113
29,100,50,200,55,1.282
29,200,15,200,55,0.556
29,200,20,200,55,0.668
29,200,25,200,55,0.782
29,200,30,200,55,0.903
29,200,35,200,55,1.024
29,200,40,200,55,1.163
29,200,45,200,55,1.318
29,200,50,200,55,1.503
29,300,15,200,55,0.672
29,300,20,200,55,0.789
29,300,25,200,55,0.909
29,300,30,200,55,1.035
29,300,35,200,55,1.169
29,300,40,200,55,1.32
29,300,45,200,55,1.485
29,300,50,200,55,1.68
29,400,15,200,55,0.781
29,400,20,200,55,0.903
29,400,25,200,55,1.025
29,400,30,200,55,1.156
29,400,35,200,55,1.299
29,400,40,200,55,1.456
29,400,45,200,55,1.632
29,400,50,200,55,1.834
29,500,15,200,55,0.886
29,500,20,200,55,1.013
29,500,25,200,55,1.141
29,500,30,200,55,1.275
29,500,35,200,55,1.421
29,500,40,200,55,1.583
29,500,45,200,55,1.769
29,500,50,200,55,1.976
29,600,15,200,55,0.986
29,600,20,200,55,1.118
29,600,25,200,55,1.254
29,600,30,200,55,1.392
29,600,35,200,55,1.54
29,600,40,200,55,1.705
29,600,45,200,55,1.892
29,600,50,200,55,2.113
32,10,15,200,55,0.253
32,10,20,200,55,0.331
32,10,25,200,55,0.409
32,10,30,200,55,0.495
32,10,35,200,55,0.589
32,10,40,200,55,0.694
32,10,45,200,55,0.816
32,10,50,200,55,0.96
32,20,15,200,55,0.281
32,20,20,200,55,0.363
32,20,25,200,55,0.446
32,20,30,200,55,0.537
32,20,35,200,55,0.634
32,20,40,200,55,0.742
32,20,45,200,55,0.867
32,20,50,200,55,1.003
32,50,15,200,55,0.342
32,50,20,200,55,0.432
32,50,25,200,55,0.521
32,50,30,200,55,0.619
32,50,35,200,55,0.725
32,50,40,200,55,0.84
32,50,45,200,55,0.974
32,50,50,200,55,1.118
32,100,15,200,55,0.418
32,100,20,200,55,0.514
32,100,25,200,55,0.615
32,100,30,200,55,0.72
32,100,35,200,55,0.835
32,100,40,200,55,0.958
32,100,45,200,55,1.091
32,100,50,200,55,1.257
32,200,15,200,55,0.534
32,200,20,200,55,0.645
32,200,25,200,55,0.756
32,200,30,200,55,0.872
32,200,35,200,55,0.998
32,200,40,200,55,1.13
32,200,45,200,55,1.286
32,200,50,200,55,1.465
32,300,15,200,55,0.641
32,300,20,200,55,0.756
32,300,25,200,55,0.875
32,300,30,200,55,0.999
32,300,35,200,55,1.131
32,300,40,200,55,1.277
32,300,45,200,55,1.442
32,300,50,200,55,1.631
32,400,15,200,55,0.742
32,400,20,200,55,0.861
32,400,25,200,55,0.984
32,400,30,200,55,1.111
32,400,35,200,55,1.253
32,400,40,200,55,1.405
32,400,45,200,55,1.58
32,400,50,200,55,1.776
32,500,15,200,55,0.836
32,500,20,200,55,0.963
32,500,25,200,55,1.088
32,500,30,200,55,1.221
32,500,35,200,55,1.364
32,500,40,200,55,1.525
32,500,45,200,55,1.704
32,500,50,200,55,1.911
32,600,15,200,55,0.93
32,600,20,200,55,1.059
32,600,25,200,55,1.19
32,600,30,200,55,1.326
32,600,35,200,55,1.472
32,600,40,200,55,1.636
32,600,45,200,55,1.823
32,600,50,200,55,2.036
17,10,15,200,60,0.251
17,10,20,200,60,0.319
17,10,25,200,60,0.393
17,10,30,200,60,0.47
17,10,35,200,60,0.552
17,10,40,200,60,0.644
17,10,45,200,60,0.753
17,10,50,200,60,0.877
17,20,15,200,60,0.29
17,20,20,200,60,0.367
17,20,25,200,60,0.442
17,20,30,200,60,0.525
17,20,35,200,60,0.614
17,20,40,200,60,0.712
17,20,45,200,60,0.825
17,20,50,200,60,0.958
17,50,15,200,60,0.376
17,50,20,200,60,0.464
17,50,25,200,60,0.551
17,50,30,200,60,0.644
17,50,35,200,60,0.742
17,50,40,200,60,0.852
17,50,45,200,60,0.976
17,50,50,200,60,1.106
17,100,15,200,60,0.484
17,100,20,200,60,0.584
17,100,25,200,60,0.682
17,100,30,200,60,0.788
17,100,35,200,60,0.898
17,100,40,200,60,1.012
17,100,45,200,60,1.149
17,100,50,200,60,1.305
17,200,15,200,60,0.667
17,200,20,200,60,0.774
17,200,25,200,60,0.888
17,200,30,200,60,1.004
17,200,35,200,60,1.131
17,200,40,200,60,1.268
17,200,45,200,60,1.421
17,200,50,200,60,1.599
17,300,15,200,60,0.84
17,300,20,200,60,0.954
17,300,25,200,60,1.069
17,300,30,200,60,1.193
17,300,35,200,60,1.328
17,300,40,200,60,1.48
17,300,45,200,60,1.645
17,300,50,200,60,1.839
17,400,15,200,60,1.002
17,400,20,200,60,1.127
17,400,25,200,60,1.248
17,400,30,200,60,1.375
17,400,35,200,60,1.514
17,400,40,200,60,1.666
17,400,45,200,60,1.844
17,400,50,200,60,2.05
17,500,15,200,60,1.166
17,500,20,200,60,1.29
17,500,25,200,60,1.423
17,500,30,200,60,1.553
17,500,35,200,60,1.695
17,500,40,200,60,1.852
17,500,45,200,60,2.03
17,500,50,200,60,2.03
17,600,15,200,60,1.331
17,600,20,200,60,1.453
17,600,25,200,60,1.588
17,600,30,200,60,1.729
17,600,35,200,60,1.873
17,600,40,200,60,2.032
17,600,45,200,60,2.216
17,600,50,200,60,2.427
20,10,15,200,60,0.244
20,10,20,200,60,0.312
20,10,25,200,60,0.384
20,10,30,200,60,0.458
20,10,35,200,60,0.541
20,10,40,200,60,0.633
20,10,45,200,60,0.74
20,10,50,200,60,0.863
20,20,15,200,60,0.863
20,20,20,200,60,0.355
20,20,25,200,60,0.429
20,20,30,200,60,0.51
20,20,35,200,60,0.598
20,20,40,200,60,0.694
20,20,45,200,60,0.807
20,20,50,200,60,0.936
20,50,15,200,60,0.357
20,50,20,200,60,0.441
20,50,25,200,60,0.528
20,50,30,200,60,0.618
20,50,35,200,60,0.715
20,50,40,200,60,0.823
20,50,45,200,60,0.941
20,50,50,200,60,1.069
20,100,15,200,60,0.454
20,100,20,200,60,0.549
20,100,25,200,60,0.647
20,100,30,200,60,0.747
20,100,35,200,60,0.857
20,100,40,200,60,0.975
20,100,45,200,60,1.096
20,100,50,200,60,1.25
20,200,15,200,60,0.612
20,200,20,200,60,0.719
20,200,25,200,60,0.831
20,200,30,200,60,0.946
20,200,35,200,60,1.064
20,200,40,200,60,1.198
20,200,45,200,60,1.347
20,200,50,200,60,1.52
20,300,15,200,60,0.763
20,300,20,200,60,0.874
20,300,25,200,60,0.99
20,300,30,200,60,1.108
20,300,35,200,60,1.243
20,300,40,200,60,1.386
20,300,45,200,60,1.55
20,300,50,200,60,1.55
20,400,15,200,60,0.906
20,400,20,200,60,1.021
20,400,25,200,60,1.141
20,400,30,200,60,1.267
20,400,35,200,60,1.403
20,400,40,200,60,1.555
20,400,45,200,60,1.729
20,400,50,200,60,1.925
20,500,15,200,60,1.043
20,500,20,200,60,1.169
20,500,25,200,60,1.292
20,500,30,200,60,1.42
20,500,35,200,60,1.56
20,500,40,200,60,1.713
20,500,45,200,60,1.891
20,500,50,200,60,2.101
20,600,15,200,60,1.182
20,600,20,200,60,1.307
20,600,25,200,60,1.44
20,600,30,200,60,1.57
20,600,35,200,60,1.713
20,600,40,200,60,1.713
20,600,45,200,60,1.713
20,600,50,200,60,2.259
23,10,15,200,60,0.238
23,10,20,200,60,0.305
23,10,25,200,60,0.377
23,10,30,200,60,0.45
23,10,35,200,60,0.532
23,10,40,200,60,0.623
23,10,45,200,60,0.727
23,10,50,200,60,0.852
23,20,15,200,60,0.271
23,20,20,200,60,0.342
23,20,25,200,60,0.418
23,20,30,200,60,0.498
23,20,35,200,60,0.585
23,20,40,200,60,0.681
23,20,45,200,60,0.789
23,20,50,200,60,0.918
23,50,15,200,60,0.343
23,50,20,200,60,0.425
23,50,25,200,60,0.509
23,50,30,200,60,0.599
23,50,35,200,60,0.693
23,50,40,200,60,0.797
23,50,45,200,60,0.917
23,50,50,200,60,1.041
23,100,15,200,60,0.431
23,100,20,200,60,0.431
23,100,25,200,60,0.619
23,100,30,200,60,0.718
23,100,35,200,60,0.823
23,100,40,200,60,0.94
23,100,45,200,60,1.059
23,100,50,200,60,1.208
23,200,15,200,60,0.572
23,200,20,200,60,0.678
23,200,25,200,60,0.787
23,200,30,200,60,0.901
23,200,35,200,60,1.012
23,200,40,200,60,1.142
23,200,45,200,60,1.289
23,200,50,200,60,1.457
23,300,15,200,60,0.705
23,300,20,200,60,0.815
23,300,25,200,60,0.927
23,300,30,200,60,1.046
23,300,35,200,60,1.175
23,300,40,200,60,1.317
23,300,45,200,60,1.472
23,300,50,200,60,1.656
23,400,15,200,60,0.833
23,400,20,200,60,0.947
23,400,25,200,60,1.06
23,400,30,200,60,1.185
23,400,35,200,60,1.32
23,400,40,200,60,1.471
23,400,45,200,60,1.636
23,400,50,200,60,1.829
23,500,15,200,60,0.954
23,500,20,200,60,1.074
23,500,25,200,60,1.193
23,500,30,200,60,1.32
23,500,35,200,60,1.458
23,500,40,200,60,1.609
23,500,45,200,60,1.788
23,500,50,200,60,1.987
23,600,15,200,60,1.073
23,600,20,200,60,1.199
23,600,25,200,60,1.324
23,600,30,200,60,1.453
23,600,35,200,60,1.593
23,600,40,200,60,1.747
23,600,45,200,60,1.925
23,600,50,200,60,2.135
26,10,15,200,60,0.232
26,10,20,200,60,0.3
26,10,25,200,60,0.369
26,10,30,200,60,0.443
26,10,35,200,60,0.525
26,10,40,200,60,0.615
26,10,45,200,60,0.615
26,10,50,200,60,0.84
26,20,15,200,60,0.264
26,20,20,200,60,0.334
26,20,25,200,60,0.41
26,20,30,200,60,0.489
26,20,35,200,60,0.575
26,20,40,200,60,0.67
26,20,45,200,60,0.777
26,20,50,200,60,0.905
26,50,15,200,60,0.331
26,50,20,200,60,0.412
26,50,25,200,60,0.495
26,50,30,200,60,0.582
26,50,35,200,60,0.676
26,50,40,200,60,0.778
26,50,45,200,60,0.895
26,50,50,200,60,1.019
26,100,15,200,60,0.411
26,100,20,200,60,0.504
26,100,25,200,60,0.597
26,100,30,200,60,0.694
26,100,35,200,60,0.797
26,100,40,200,60,0.909
26,100,45,200,60,1.026
26,100,50,200,60,1.174
26,200,15,200,60,0.54
26,200,20,200,60,0.646
26,200,25,200,60,0.752
26,200,30,200,60,0.86
26,200,35,200,60,0.978
26,200,40,200,60,1.098
26,200,45,200,60,1.241
26,200,50,200,60,1.406
26,300,15,200,60,0.659
26,300,20,200,60,0.767
26,300,25,200,60,0.881
26,300,30,200,60,0.999
26,300,35,200,60,1.123
26,300,40,200,60,1.259
26,300,45,200,60,1.412
26,300,50,200,60,1.589
26,400,15,200,60,0.774
26,400,20,200,60,0.886
26,400,25,200,60,1
26,400,30,200,60,1.12
26,400,35,200,60,1.255
26,400,40,200,60,1.4
26,400,45,200,60,1.565
26,400,50,200,60,1.749
26,500,15,200,60,0.885
26,500,20,200,60,1
26,500,25,200,60,1.117
